222,喜新厌旧
222,相悦
221,忧民
221,惨淡经营
220,忿忿
220,悲怆
217,乡愁
217,忧思
217,悲苦
216,恨铁不成钢
215,恬
213,悲歌
212,喜糖
212,悦目
211,感佩
210,感或
210,感激不尽
208,哀鸿
208,愁眉苦脸
207,快人快语
205,慨
203,惊扰
203,欢颜
202,报喜不报忧
201,专横
201,寻欢
201,语不惊人
201,迁怒
200,宽严
200,憨憨
199,惊人之举
198,临危不惧
196,悔悟
194,相见恨晚
194,致哀
193,哀痛
192,忍耐力
191,凶恶
191,惶恐不安
190,震憾
188,惨绝人寰
187,发慌
186,恻隐之心
186,莫愁
184,惟恐
183,心悦诚服
183,怒火中烧
183,惨祸
182,怯懦
181,和畅
181,恻隐
180,凶犯
179,后患无穷
179,国忧
179,诚惶诚恐
178,性急
177,惜福
177,精神恍惚
174,怒目
173,惨白
173,满盘皆输
172,畏缩
170,大言不惭
170,怡然自得
170,愁云
168,怨声
168,感时
168,慌不择路
167,凄厉
167,心神不宁
165,忧国忧民
165,白色恐怖
163,怔
162,大惊失色
162,惊厥
161,结怨
160,战栗
160,欢声雷动
159,慷
159,畅行无阻
158,怒气冲冲
158,恨不能
158,悲喜剧
157,羞怯
156,恢
155,娇憨
154,甘美
153,贪得无厌
151,愣愣
150,喜色
150,悍然
149,恍如隔世
149,无憾
147,憎恶
147,道喜
143,忍忍
142,近忧
141,烦忧
140,恣肆
139,悲恸
138,患难与共
137,忧喜
137,惨緑
136,合欢
136,悲欢
136,慰劳
135,戒严
134,凶神恶煞
134,宏愿
134,慎独
134,自愧不如
133,惨况
132,惨事
131,千古恨
130,气恼
128,乐不可支
127,迷乱
124,惊涛
124,楚楚可怜
122,怨妇
121,厌的
121,愁苦
118,慈心
117,喜怒无常
116,凶暴
114,乐融融
114,幽怨
114,模模糊糊
112,惊起
111,喜说
110,义正词严
110,感恩戴德
110,愤世嫉俗
110,慎思
108,喜不自禁
108,悔不当初
107,惨无人道
107,爱怜
106,悦和
106,愁闷
106,消愁
105,呜咽
105,恨恨
103,一失足成千古恨
103,凄婉
103,惊梦
102,乐滋滋
101,悲戚
100,多愁
100,贺喜
99,快事
98,乐天派
98,乐极生悲
98,伤悲
98,悔之晚矣
97,凄苦
97,长恨歌
96,喜形于色
96,忿
93,和颜悦色
93,惧色
93,自怨自艾
92,悭
92,欢悦
92,畅是
92,神情恍惚
91,师道尊严
91,怒涛
90,凄风
90,忍得
90,怏怏
90,恣
89,憨笑
89,懈
89,气冲冲
89,缠绵悱恻
88,悲叹
87,孰不可忍
87,悲从中来
87,悼词
87,留得青山在
86,怯生生
86,惑众
85,哀声
85,忍饥挨饿
85,慎密
85,自惭形秽
84,寻欢作乐
84,恸
84,惊骇
84,感激涕零
84,畅和
83,宽以待人
83,忘忧
